volume,page,chapter_no,chapter_name,section_no,section_name,tone,letter,description
1,,3,齊,8,泥,1,呢,呢喃言不了
1,,3,齊,8,泥,1,秜,稻自生也
1,,3,齊,8,泥,1,跜,躨跜虯龍動貌見文選
1,29b,3,齊,8,泥,1,旎,廣韻旖旎旗舒貌又薺韻
1,,3,齊,9,倪,1,倪,研奚切端倪又姓亦作兒又弱小孟子反其旄倪又麻寘二韻
1,,3,齊,9,倪,1,兒,同上漢有兒寬儒林傳作倪寬又老人兒齒謂齒落復生也詩黃髪兒齒又弱小又支韻
1,,3,齊,9,倪,1,齯,齯齒古作兒
1,,3,齊,9,倪,1,[],衣裗爾雅注衣縷齊人謂之攣或曰袿衣之飾又屑韻
1,,3,齊,9,倪,1,蜺,寒蟬一曰虹蜺又見屑陌二韻
1,,3,齊,9,倪,1,霓,同上屈虹也又爾雅疾雷為霆霓又屑陌二韻範忠文公鎮試學士院詩用彩霓字學士以沈約郊居賦雌霓連婘讀霓為入聲謂鎮為失韻司馬文正公光曰約賦但取聲律便美非霓不可讀為平聲也當時有學者皆為之憤郁居正曰韻中此類甚多凡一字有兩音或三音而義同者皆可通用經史子集所用或諧聲或協韻或釋文音義略舉一二而不盡載但義同者皆可通用
1,,3,齊,9,倪,1,輗,大車轅端持衡者又寘韻
1,,3,齊,9,倪,1,鯢,魚名
1,,3,齊,9,倪,1,麑,鹿子一曰狻麑亦作猊爾雅狻麑如虦貓食虎豹郭璞曰即師子也出西域
1,,3,齊,10,離,1,離,鄰溪切近曰離逺曰別說文倉庚也借為離別字又流離似玉又流離鳥名又流離林離與灕同又長離神名相如賦前長離而後矞皇纎離駿馬李斯傳乗纎離之馬爾雅大琴謂之離又陸離參差雜亂低昂分散相連貌又光輝粲爛貌沈約詩紫燕光陸離又江離草名髙漸離人名又附著易離麗也疇離祉詩雉離於羅月離於畢莊子附離不以膠漆又遭也屈原離騷言遭憂而作辭也王裒頌離此患也與罹同又陳也左傳昭元年設服離衛又見霽韻中自然分離則平聲書離心離徳孟子離散之類是也彼此相離而去之則去聲中庸道不可須臾離孟子達不離道之類是也
1,30a,3,齊,10,離,1,离,說文卦名明也亦作離又支韻
1,,3,齊,10,離,1,蠡,瓠瓢荀子以蠡測海又谷蠡匈奴王弟名服防曰谷音鹿韋昭曰蠡音麗師古音落奚切又歌薺哿三韻
1,,3,齊,10,離,1,劙,剝也割也直破也廣韻分破也亦作[]棃剺又薺霽二韻
1,,3,齊,10,離,1,黎,眾也黒也又國名又黎黃倉庚郭璞曰欣黎黃之音亦作菞耿恭傳黎面流血注黎即剺字古通用也又黔黎與防同
1,,3,齊,10,離,1,犂,牛駁文又耕具又耕也匈奴謂飯匙曰留犂亦作犁
1,,3,齊,10,離,1,犁,同上又匈奴謂天為撐犁撐音除庚反
1,,3,齊,10,離,1,瓈,玻瓈寳玉亦作頗黎
1,30b,3,齊,10,離,1,𨛫,國名詩書作黎說文作𨛫
1,,3,齊,10,離,1,黧,黒黃色亦作黎爾雅黧黃倉庚也
1,,3,齊,10,離,1,藜,草似蓬亦作黎菞
1,,3,齊,10,離,1,蔾,蒺蔾亦作藜左傳引易作黎揚雄校獵賦作棃
1,,3,齊,10,離,1,梨,果名亦作棃
1,,3,齊,10,離,1,棃,同上又凍棃老也方言眉棃耋鮐老也東齊曰眉燕代之北鄙曰梨郭璞曰言面色似凍梨也詩行葦傳耉凍梨也
1,,3,齊,10,離,1,邌,徐緩又徐行貌史記邌明言天徐徐欲明之頃也又待其明也亦作黎
1,,3,齊,10,離,1,驪,馬深黑色周穆王八駿有盜驪
1,,3,齊,10,離,1,鸝,黃鸝倉庚也鳴則蠶生說文作黃離亦作鵹黧稚[]
1,,3,齊,10,離,1,盠,以瓢為飲器又薺韻
1,,3,齊,10,離,1,麗,髙麗東夷國又附著書謹厥麗乃勸通作離又霽薺二韻
1,,3,齊,10,離,1,䕻,說文草木相附䕻而生通作麗又霽韻
1,,3,齊,10,離,1,褵,婦人之褘又衣帶也或作縭防
1,,3,齊,10,離,1,縭,詩親結其縭緌也介也帶也又支韻
1,,3,齊,10,離,1,纚,緌也詩紼纚維之爾雅引詩作縭又薺韻
1,,3,齊,10,離,1,㒿,接㒿白冒晉山簡傳作接籬爾雅注作睫攡
1,,3,齊,10,離,1,攡,郭璞爾雅注江東取白鷺頭翅背上長翰毛以為睫攡名之曰白鷺縗
1,,3,齊,10,離,1,罹,遭也罥也通作離說文心憂也從四誤
1,31a,3,齊,10,離,1,蘺,江蘺又芎防苗一曰防蕪別名亦作離據相如賦江離防蕪則非一物也又藩也過秦論築長城而守藩蘺
1,,3,齊,10,離,1,籬,竹籬亦作蘺㰚
1,,3,齊,10,離,1,㰚,同上廣韻柴㰚
1,,3,齊,10,離,1,醨,薄酒
1,,3,齊,10,離,1,灕,水滲入地又淋灕相如賦作林離陸機賦作流離
1,,3,齊,10,離,1,璃,瑠璃似玉有十種漢西域傳相如賦魏略竝作流離
1,,3,齊,10,離,1,灕,淋灕秋雨通作灕亦作離
1,,3,齊,10,離,1,孋,戎國亦作麗
1,,3,齊,10,離,1,[禾离],說文引詩彼黍防防今詩作離長沙人禾二把曰[禾离]
1,,3,齊,10,離,1,穲,苗也又穲穲黍稷行列
1,,3,齊,10,離,1,矖,視也又薺韻
1,,3,齊,10,離,1,來,至也還也及也招之也亦作倈徠又麥也亦作釐徠詩恵然肯來音郎才切又音棃陸徳明雲古協韻多音棃左傳棄甲復來楚辭山鬼篇天路險難兮獨後來皆音棃漢書康鼎來韓愈淮西碑四夷畢來亦音棃又皆泰二韻
1,,3,齊,10,離,1,[禾來],麥也又皆韻
1,,3,齊,10,離,1,釐,理也說文家福也又毫釐禮記差若毫釐又與防同劉向傳貽我釐麰師古釐力之反又讀與來同又虛其切與僖禧同又支皆韻
1,,3,齊,10,離,1,氂,十毫東方朔傳失之毫氂文氂牛尾凡言釐者毛之強曲者也
1,31b,3,齊,10,離,1,嫠,婦無夫左傳嫠不恤其緯亦作釐詩傳鄰之嫠婦小爾雅寡婦曰嫠
1,,3,齊,10,離,1,犛,牛名黑色亦作氂斄又爻韻
1,,3,齊,10,離,1,斄,荘子斄牛大若垂天之雲又見皆韻
1,,3,齊,10,離,1,𩭇,髤𩭇髮起
1,,3,齊,10,離,1,梩,鍫也又從土轝見六韜
1,,3,齊,10,離,1,貍,[]貍亦作狸霾又皆質二韻
1,,3,齊,10,離,1,霾,左傳叔豹季霾又皆泰二韻
1,,3,齊,11,雞,1,雞,堅溪切知時畜籀文作雞
1,,3,齊,11,雞,1,稽,留止也考也計校也賈誼傳反唇而相稽又卜問書卜稽曰其如台廣韻作葉亦作乩俗作[]又薺韻上從禾禾音雞與禾字不同從禾誤
1,,3,齊,11,雞,1,乩,卜問
1,,3,齊,11,雞,1,枅,屋櫨又先韻
1,,3,齊,11,雞,1,筓,簮也禮記女子十有五年而筓
1,,3,齊,11,雞,1,羈,馬絡頭鄒陽傳不羈之士言才識髙逺不可羈系也亦作防又禮記內則翦髪為鬐男角女羈注夾[]曰角午達曰羈謂一直一橫也
1,,3,齊,11,雞,1,䩭,後漢馬援傳臣謹依儀氏䩭
1,,3,齊,11,雞,1,羇,旅寓
1,,3,齊,11,雞,1,奇,不偶也零也亦作觭畸踦李廣數奇孟康曰奇只不耦也師古曰言廣命頻只不偶也易陽卦竒又凡數之零餘皆曰竒易歸竒於扐又奇衺又渠宜切異也又紙韻從大從可俗作竒
1,32a,3,齊,11,雞,1,觭,漢五行志匹馬觭輪無反谷梁傳作倚音同又見下及薺韻
1,,3,齊,11,雞,1,畸,同上又殘田
1,,3,齊,11,雞,1,踦,太玄經踦贏二贊以象閏又見下又薺韻
1,,3,齊,11,雞,1,倚,荀子倚魁之行注引方言秦晉之間凡物體不具謂之倚莊子南方有倚人焉竝音與畸同又紙寘二韻
1,,3,齊,11,雞,1,[],著取物說文持去也古作敧又見下
1,,3,齊,11,雞,1,剞,劂也又薺韻
1,,3,齊,11,雞,1,掎,掎角見廣韻罥其首曰角掎其足曰掎掎偏引也又薺韻
1,,3,齊,11,雞,1,飢,谷不熟又餓也詩飢饉薦臻陸音飢又音機韓詩外傳一谷不升曰歉二谷不升曰飢亦作飢漢元帝紀救民飢饉師古曰谷不熟為飢蔬不熟為饉
1,,3,齊,11,雞,1,肌,膚肉
1,,3,齊,11,雞,1,𩨒,同上列子𩨒骨不防
1,,3,齊,11,雞,1,機,樞機機杼又巧術也說文主發謂之機書若虞機張孔安國曰機弩牙也又與幾同漢書萬機後漢馮衍傳達萬機之變章懐太子曰事非一塗故曰萬機引書一日二日萬機
1,,3,齊,11,雞,1,鐖,鈎逆鋩淮南子無鐖之鈎不可以得魚
1,,3,齊,11,雞,1,刏,刲也又霽韻
1,,3,齊,11,雞,1,禨,祥也崇也又霽韻
1,,3,齊,11,雞,1,幾,危也尚也期也察也又庶幾近也詩式飲庶幾易唯幾見幾書萬防惟防皆幾微兆朕也又與譏同周禮無關門之徵猶幾荀子闗市幾而不徵又防也左傳定元年易幾而哭又薺霽支韻
1,32b,3,齊,11,雞,1,譏,誹也誚也諫也譴也問也又伺察曰譏孟子闗市譏而不徵
1,,3,齊,11,雞,1,磯,磧也又感激也孟子是不可磯也石激水曰磯微切以激之也
1,,3,齊,11,雞,1,鞿,楚辭注繮在口曰鞿舊雲馬絡誤
1,,3,齊,11,雞,1,耭,耕也
1,,3,齊,11,雞,1,璣,珠不圓又霽韻
1,,3,齊,11,雞,1,蟣,蝨子又薺韻
1,,3,齊,11,雞,1,嘰,大人賦嘰瓊華張揖曰嘰食也
1,,3,齊,11,雞,1,姬,周姓顔師古曰姬本週之姓貴於眾國之女所以婦人美號皆稱姬左傳雖有姬姜
1,,3,齊,11,雞,1,朞,週年又復時亦作期祺從日月之月本從月誤
1,,3,齊,11,雞,1,期,禮期服齊衰不杖唐明皇諱隆基改期親為周親左傳昭二十三年叔孫旦而立期焉杜預曰從旦至旦為期謂復時也
1,,3,齊,11,雞,1,祺,唐溫彥博傳我見其不逮再祺矣
1,,3,齊,11,雞,1,基,經也業也址也始也設也本也
1,,3,齊,11,雞,1,棋,本也史記律書箕者言萬物根棋
1,,3,齊,11,雞,1,箕,宿名亦作旗又簸箕箕帚
1,,3,齊,11,雞,1,旗,荀子國壽旗翼
1,,3,齊,11,雞,1,其,語辭書若之何其詩夜如何其亦作居又祝其地名即夾谷也酈食其審食其漢人
1,33a,3,齊,11,雞,1,居,禮記何居又魚御二韻
1,,3,齊,11,雞,1,萁,禮記梁曰薌萁又菜似蕨又草如荻而細漢五行志檿弧萁服
1,,3,齊,11,雞,1,錤,鎡錤鉏也孟子作鎡基月令注作錤樊噲贊作茲基錤基義異者重押
1,,3,齊,11,雞,1,踑,踞也通作箕漢南越尉佗魋結箕踞
1,,3,齊,11,雞,1,諆,謀也說文欺也從其本從基誤
1,,3,齊,12,谿,1,谿,牽奚切水注川曰谿亦作溪磎
1,,3,齊,12,谿,1,溪,
1,,3,齊,12,谿,1,磎,馬融笛賦臨萬仞之石磎唐李磎僖宗欲相之劉崇魯掠其麻而哭乃止
1,,3,齊,12,谿,1,鸂,鸂鷘水鳥
1,,3,齊,12,谿,1,[奇攵],不正亦作[]古作敧與欹字不同欹於宜切从欠伸之欠本作欹誤
1,,3,齊,12,谿,1,𢼨,亦作[攵]从攴非従支
1,,3,齊,12,谿,1,觭,角一俛一仰
1,,3,齊,12,谿,1,䗁,長足蟲又紙寘二韻
1,,3,齊,12,谿,1,徛,石矼橋也亦作碕又霽韻
1,,3,齊,12,谿,1,踦,一足方言梁楚之間物體不具者謂之踦雍梁之西郊嘼支體不具者謂之踦
1,,3,齊,12,谿,1,崎,崎嶇又支韻
1,,3,齊,12,谿,1,欺,謾也詐也陵也
1,,3,齊,12,谿,1,魌,醜也漢逐疫有魌頭亦作倛監本脫厶字
1,,3,齊,12,谿,1,倛,荀子面如蒙倛注曰倛方相也其首蒙茸故曰蒙倛韓愈曰四目方相兩目為倛
1,,3,齊,12,谿,1,僛,醉舞貌詩屢舞僛僛
1,,3,齊,12,谿,1,娸,醜也枚臯賦詆娸東方朔又自詆娸其文骩骳又霽韻
1,33b,3,齊,13,兮,1,兮,弦雞切說文兮語有所稽也從丂八象氣越虧也徐曰為有稽考未便言之言兮則語當駐駐則氣越虧也又歌辭
1,,3,齊,13,兮,1,奚,何也又姓說文大腹也又東北夷周禮注古者従坐男女沒入縣官為奴其少才知以為奚今之侍史官婢也或曰奚官女也又羊奚草名又薺韻
1,,3,齊,13,兮,1,㜎,女隷通作奚
1,,3,齊,13,兮,1,傒,東北夷名通作奚又人名春秋齊卿髙傒
1,,3,齊,13,兮,1,蹊,徑路又穿徑左傳牽牛以蹊人之田亦作徯
1,,3,齊,13,兮,1,徯,同上後漢書鷹隼未擊矰弋不施於徯隧月令塞徯徑又注望也又薺韻
1,,3,齊,13,兮,1,騱,驒騱野馬驒音顛見相如賦
1,,3,齊,13,兮,1,鼷,春秋鼷防食郊牛角一名甘口防食物不痛爾雅有螫毒者
1,,3,齊,13,兮,1,豀,反戾也荘子婦姑勃豀從谷從奚谷音噱口上阿也與山谷字不同從谷者俗書豀壑字也
1,,3,齊,13,兮,1,貕,獸名周禮幽州其澤藪曰貕養
1,,3,齊,13,兮,1,謑,恥也莊子謑髁無任又薺韻
1,,3,齊,13,兮,1,嵆,山名亦姓以禾誤與防稽同
1,,3,齊,13,兮,1,攜,切同上提攜也離也俗作攜攜
1,,3,齊,13,兮,1,巂,子巂鳥出蜀中亦曰子規聲訛也又布穀也又規也車輪轉一周為巂一周文九尺八寸地禮記立視五巂上从屮屮醜列反非从山也
1,,3,齊,13,兮,1,鑴,日旁氣周禮眂祲十煇三曰鑴又鼎屬廣韻雲大鐘又灰韻
1,,3,齊,13,兮,1,觿,角錐銳耑可以解結又灰韻
1,,3,齊,13,兮,1,畦,田五十[]曰畦又畦畛
1,,3,齊,13,兮,1,眭,廣韻目深惡視
1,,3,齊,13,兮,1,酅,邑名
1,,3,齊,13,兮,1,蠵,觜蠵大龜亦星宿名又灰韻
1,,3,齊,14,迷,1,迷,綿兮切惑也亂也
1,,3,齊,14,迷,1,麛,鹿子亦作麑凡獸子初生皆曰麛曲禮士不取麛卵又支韻
1,,3,齊,14,迷,1,麑,王制不麛不卵注亦作麑音同
1,,3,齊,14,迷,1,㜷,齊人呼母為阿防亦作[]彌李賀呼母阿彌
1,,3,齊,14,迷,1,彌,益也長也滿也久也亦作彌
1,,3,齊,14,迷,1,冞,深也冒也周行也說文作[罒米]今作[罒米]詩冞入其阻與[穼]字不同穼音森从穴从木冞从冂从米从木誤
1,,3,齊,14,迷,1,䍘,同上又罟也從木誤
1,,3,齊,14,迷,1,瀰,渺彌大水貌本作濔又見薺韻
1,,3,齊,14,迷,1,弥,方言弥縫通作彌古文作[弓人小]
1,,3,齊,15,篦,1,篦,邊迷切竹器
1,,3,齊,15,篦,1,𨻼,說文牢也所以拘非也亦作狴又紙韻
1,,3,齊,15,篦,1,鎞,掠器杜甫詩金鎞刮眼膜
1,,3,齊,16,烓,1,烓,淵畦切行灶又梗隊韻
2,1a,4,魚,1,魚,1,魚,牛居切鱗物説文水蟲也又姓宋子魚之後又馬二目白詩有驔有魚亦作䁩𩥭䐳又與漁同左傳公將如棠觀魚者又曰陳魚而觀之杜預曰大設捕魚之備而觀之蓋古字通用後別為漁
2,,4,魚,1,魚,1,䁩,爾雅二目白防注似魚目
2,,4,魚,1,魚,1,𩥭,詩釋又雲字書作𩥭
2,,4,魚,1,魚,1,䐳,同上見字林凡魚字亦作[鱼火]
2,,4,魚,1,魚,1,漁,捕魚屍子燧人氏之世天下多水故教人以漁又水名周禮作[虍魚攵]又侵取禮記諸侯不下漁也漢景紀漁奪百姓師古曰漁若漁獵之為也又御韻
2,1b,4,魚,1,魚,1,[虍魚攵],亦作防周禮音魚又音御
2,,4,魚,1,魚,1,衙,衙衙行貌又疏逺貌楚辭導飛亷之衙衙又麻語禡三韻
2,,4,魚,1,魚,1,齬,廣韻齟齬齒不相值齟音菹廣韻作防又模語二韻
2,,4,魚,1,魚,1,虞,有也助也樂也望也度也慮也測也防也専也備也娛也安也又掌山澤之官騶虞獸名又[]而反祭曰虞又御韻
2,,4,魚,1,魚,1,鸆,鸅鸆鳥名一名婟澤
2,,4,魚,1,魚,1,麌,牡麕又語韻
2,,4,魚,1,魚,1,禺,猴屬又番禺地名又東御二韻
2,,4,魚,1,魚,1,愚,戇也荀子非是是非謂之愚
2,,4,魚,1,魚,1,娯,樂也亦作虞詩虞樂孟子驩虞如也
2,,4,魚,1,魚,1,澞,陵夾水
2,,4,魚,1,魚,1,嵎,封嵎山名又嵎夷日出處列子作隅谷
2,,4,魚,1,魚,1,隅,陬也亷稜也亦作嵎孟子虎負嵎趙岐曰陬也
2,,4,魚,1,魚,1,髃,膊前骨今人曰肩頭亦作腢又尤有二韻
2,,4,魚,1,魚,1,齵,齱齵齒重生一曰齒偏齱音苴又齒相佹考工記察其葘而不齵又尤韻
2,,4,魚,1,魚,1,寓,寄也禮記大夫寓祭器於大夫音平聲又御韻
2,,4,魚,1,魚,1,喁,聲相和荘子後者唱喁又東宥二韻
2,,4,魚,2,于,1,于,雲居切於也又姓又于于自足貌莊子其臥于于又行貌韓文于于然而來又見下
2,2a,4,魚,2,于,1,盂,飯器方言盌謂之孟荀子盂方而水方又田獵陣名左傳宋公為右盂東方朔傳作[]
2,,4,魚,2,于,1,釪,錞釪形如鐘以和鼔亦作淳於
2,,4,魚,2,于,1,竽,管二十六簧
2,,4,魚,2,于,1,,祈雨祭亦作雩左傳龍見而雩鄭康成曰雩者吁也吁嗟而請雨也讀如吁杜預曰雩之為言逺也逺為百谷祈膏雨也讀如字又御韻
2,,4,魚,2,于,1,雩,又御韻
2,,4,魚,2,于,1,玗,王名元結自釋雲逃入猗玗洞始稱猗玗子
2,,4,魚,2,于,1,杅,浴器禮記出杅説文飲器荀子杅杅亦富人已注與於於同
2,,4,魚,2,于,1,邘,國名左傳邘晉應韓
2,,4,魚,2,于,1,余,我也又姓四月為余接余荇菜亦作予
2,,4,魚,2,于,1,予,同上又語韻佩觿集曰喪予之子讀若余蓋本無餘音後人讀之也
2,,4,魚,2,于,1,歟,疑辭又嘆辭本作與説文安氣也故從欠又語御二韻
2,,4,魚,2,于,1,與,同上又蕃蕪貌詩我黍與與又舒泰貌論語與與如也又語御韻
2,,4,魚,2,于,1,譽,稱美也論語誰毀誰譽又休聲韓愈詩況望多名譽又御韻詩燕譽有平去二音
2,,4,魚,2,于,1,妤,婕妤婦官亦作倢伃
2,,4,魚,2,于,1,輿,車也眾也又主駕車者又權輿始也又堪輿天地總名又扶輿佳氣貌又美稱貌相如賦扶輿綺靡亦作轝舁
2,2b,4,魚,2,於,1,轝,同上轝車兩手對舉又御韻
2,,4,魚,2,于,1,舁,同上轝車也説文共舉也又御韻
2,,4,魚,2,于,1,旟,鳥隼為旟爾雅錯革鳥曰旟
2,,4,魚,2,于,1,餘,殘也賸也畸也饒也亦作余周禮委人凡其餘聚以待頒賜
2,,4,魚,2,于,1,畬,田三歳又遮韻
2,,4,魚,2,于,1,璵,璠璵寶玉
2,,4,魚,2,于,1,雓,大雞之子爾雅雞大者蜀蜀子雓
2,,4,魚,2,于,1,蜍,蜘蛛
2,,4,魚,2,于,1,鸒,爾雅鸒斯雅鳥詩弁彼鸒斯説文楚烏一名鸒一名卑居秦謂之雅音鴉亦作[與鳥]又御韻
2,,4,魚,2,于,1,𪇬,揚子頻頻之黨甚於𪇬斯又御韻
2,,4,魚,2,于,1,邪,與余同史記歴書歸邪於終音余
2,,4,魚,2,于,1,兪,空中木也舟也然也荅也又姓又語韻篆文作[篆文兪]从亼亼音集从舟今作月从巜音畎非从刀也當作兪凡從兪者皆然
2,,4,魚,2,于,1,逾,説文越進也亦作踰隃
2,,4,魚,2,于,1,踰,
2,,4,魚,2,于,1,渝,變也汚也
2,,4,魚,2,于,1,隃,與逾同嚴助傳輿轎而隃領賈誼傳上下相等而不相隃
2,,4,魚,2,于,1,愉,薄也一曰樂也又愉愉顔色和貌亦作愈又尤韻
2,,4,魚,2,于,1,愈,荀子天子勢至重形至佚心至愈注愈讀為愉又語韻
2,,4,魚,2,于,1,㥚,憂也從心從臼從兒今文作防
2,3a,4,魚,2,于,1,覦,覬覦欲得也
2,,4,魚,2,于,1,𨵦,闚𨵦私視
2,,4,魚,2,于,1,窬,門邊小竇又穿木戶鑿垣爲空又尤宥二韻
2,,4,魚,2,于,1,牏,築牆短版又尤韻
2,,4,魚,2,于,1,瑜,美玉
2,,4,魚,2,于,1,楡,白楡又尤韻
2,,4,魚,2,于,1,婾,靡也又尤韻
2,,4,魚,2,于,1,楰,鼠梓爾雅注楸屬詩北山有楰又語韻
2,,4,魚,2,于,1,萸,茱萸
2,,4,魚,2,于,1,臾,須臾俗作防又董韻
2,,4,魚,2,于,1,腴,説文腹下肥也俗作腴
2,,4,魚,2,于,1,瘉,病也又語御二韻
2,,4,魚,2,于,1,揄,引也抒也亦作舀又見蕭尤有三韻
2,,4,魚,2,于,1,歈,巴歈歌也又擨歈舞手相弄笑也亦作揄𢋅
2,,4,魚,2,于,1,𢋅,擨𢋅説文作歋𢋅亦作歋歈後漢王霸傳作邪揄
2,,4,魚,2,于,1,諛,諂諛
2,,4,魚,2,于,1,[礻俞],襜褕一曰翟羽飾衣禮記作揄又蕭韻
2,,4,魚,2,于,1,羭,説文夏牡羊列子音義羭牝羊左傳専之羭攘公之羭杜預曰羭美也
2,,4,魚,2,于,1,蝓,螔蝓蝸牛
2,,4,魚,2,于,1,𦩞,[]𦩞舟名説文作兪注空中木為舟
2,,4,魚,2,于,1,㼶,[]也瓶也又尤韻
2,,4,魚,2,于,1,喩,呴喩言語順貌亦作愉杜甫朝獻太清宮賦小人呴喩又御韻
2,3b,4,魚,3,於,1,於,衣虛切即也居也代也語辭又姓又模韻
2,,4,魚,3,於,1,淤,泥澱又御韻舊本從冫誤
2,,4,魚,3,於,1,紆,曲也詘也綰也
2,,4,魚,3,於,1,陓,揚陓秦藪名
2,,4,魚,3,於,1,盓,盤盓旋流
2,,4,魚,3,於,1,迂,逺也廣也大也避也回曲也亦作迃
2,,4,魚,4,虛,1,虛,休居切宿名又空地罄也又丘於切大丘又見下又從虍從丘丘與[]同故俗亦乍虗
2,,4,魚,4,虛,1,驉,駏驉獸名
2,,4,魚,4,虛,1,歔,欷歔
2,,4,魚,4,虛,1,噓,吹也聲類出氣急曰吹緩曰噓居正曰蹙唇吐氣曰吹虛口出氣曰噓吹氣出於肺屬陰故寒噓氣出丹田屬陽故溫亦作呴喣欨又御韻
2,,4,魚,4,虛,1,呴,莊子吹呴又呴呴言語順貌東方朔傳愉愉呴呴篆文作[]
2,,4,魚,4,虛,1,喣,漢中山靖王傳眾喣漂山
2,,4,魚,4,虛,1,訏,大也又語韻
2,,4,魚,4,虛,1,吁,嘆也又疑怪聲亦作於又御韻
2,,4,魚,4,虛,1,於,詩於嗟麟兮
2,,4,魚,4,虛,1,盱,張目又病也詩雲何盱矣
2,,4,魚,4,虛,1,冔,商冠名又語韻
2,,4,魚,4,虛,1,芋,大也詩君子攸芋又御韻
2,,4,魚,4,虛,1,𢖳,憂也玉篇痛也
2,,4,魚,4,虛,1,旴,日始出易荀氏本旴豫悔
2,,4,魚,4,虛,1,嘔,慈愛之聲史記韓信傳言語嘔嘔音匈於切又尤有御三韻
2,,4,魚,5,區,1,區,丘於切萌芽屈生也分也小室也又區區小貌又區防區穴亦作虛墟丘又見尤韻
2,,4,魚,5,區,1,㠊,崎㠊山路亦作嶇不平也
2,,4,魚,5,區,1,袪,袖也舉也
2,,4,魚,5,區,1,阹,依山谷爲牛馬圏揚雄傳以罔爲周阹李奇曰阹遮禽獸圍陳也
2,4a,4,魚,5,區,1,胠,腋丅脅又發也開也莊子胠篋探囊又去也荀子胠於沙而思水又軍右翼曰胠見左傳襄公三十三年又語御合三韻
2,,4,魚,5,區,1,祛,禳卻也逐也亦作[]毆敺又兒寬傳合祛於天地神只李奇曰祛開散也合閉也又彊健貌詩以車祛祛是也
2,,4,魚,5,區,1,佉,去也荀子注胠與佉同
2,,4,魚,5,區,1,[],周官方相氏索室[]疫又曰[]方良又見有韻
2,,4,魚,5,區,1,呿,開也莊子口呿而不合李音袪又麻御二韻
2,,4,魚,5,區,1,去,來去詩鳥鼠攸去左傳僖十五年千乗三去荀子去賃市庸而戰之又見語御二韻
2,,4,魚,5,區,1,驅,馬馳又馳之也又逐也亦作[]毆敺又前鋒軍曰先驅次前曰中驅又見尤御二韻
2,,4,魚,5,區,1,墟,大丘亦作虛丘又虧於切
2,,4,魚,5,區,1,虛,詩升彼虛矣又休居切宿名空也又見上
